NVDA_US_EQ,0.03673888988693524
AMZN_US_EQ,0.03593595806790172
MSFT_US_EQ,0.0343629432161872
PWR_US_EQ,0.03283877938297954
AAPL_US_EQ,0.029263039313756595
V_US_EQ,0.028093666596512735
GOOGL_US_EQ,0.016045574364555
APP_US_EQ,0.015945995966504273
DY_US_EQ,0.013573815593051599
DIS_US_EQ,0.011089907515792936
AVGO_US_EQ,0.010897330887193376
NFLX_US_EQ,0.010497447233218188
GE_US_EQ,0.0104292519261274
NTNX_US_EQ,0.010425984057874916
MA_US_EQ,0.010069018871222848
CRM_US_EQ,0.00989918598910935
MELI_US_EQ,0.009626796935339408
SGRY_US_EQ,0.008950014786084756
MCO_US_EQ,0.007961987228636173
AZO_US_EQ,0.007615714951909357
PLTR_US_EQ,0.007547424797053196
RBLX_US_EQ,0.007435273322829423
FICO_US_EQ,0.007178372354911999
LLY_US_EQ,0.006780289637482649
GOOG_US_EQ,0.00660179164326295
FI_US_EQ,0.006305683702946834
WAY_US_EQ,0.006152480411735877
ISRG_US_EQ,0.006112642698612538
CLS_US_EQ,0.005950748034129204
NOW_US_EQ,0.0056472276969840645
ORLY_US_EQ,0.005595975827670443
UNH_US_EQ,0.0053289939621766185
DUOL_US_EQ,0.005231752736172796
NWSA_US_EQ,0.005211771515385709
PGR_US_EQ,0.005181789025287292
KMTS_US_EQ,0.005079663234490687
SPGI_US_EQ,0.005066289204768628
ROST_US_EQ,0.005008795482120098
AXP_US_EQ,0.004936658968925444
LRCX_US_EQ,0.00468200042162977
OKTA_US_EQ,0.004484838273318237
IDCC_US_EQ,0.004431929639203892
PEGA_US_EQ,0.004193980227492543
NU_US_EQ,0.0041395682616335435
TSM_US_EQ,0.004118872539373798
COST_US_EQ,0.004059552267956318
TSEM_US_EQ,0.004057037500898865
TSLA_US_EQ,0.004014346780000038
JPM_US_EQ,0.0037218874927156496
CWAN_US_EQ,0.0036065976993666774
PANW_US_EQ,0.003580127704032982
DASH_US_EQ,0.0035253900407697745
ABECd_EQ,0.0034349512621595826
ORCL_US_EQ,0.003433927217366287
FLEX_US_EQ,0.003375935416634156
MU_US_EQ,0.0033435865757208824
CMI_US_EQ,0.003334648780238107
ESTC_US_EQ,0.003286497558973371
VRTX_US_EQ,0.0032682590174051137
DPZ_US_EQ,0.0032329462724025493
AON_US_EQ,0.0032124565786366124
SHOP_US_EQ,0.0031964261675324758
SPOT_US_EQ,0.003122908380311698
WIX_US_EQ,0.003084796012434602
QRVO_US_EQ,0.003080423265939187
UBER_US_EQ,0.0029901672814585663
GEV_US_EQ,0.0029724419800714165
CMG_US_EQ,0.0029520033603094684
FN_US_EQ,0.002944331529957409
SAP_US_EQ,0.0029137898791117656
GS_US_EQ,0.002867311033845614
BAC_US_EQ,0.0028123886981778635
ACGL_US_EQ,0.002765315800249653
CVNA_US_EQ,0.0026788310764182814
GWRE_US_EQ,0.0026624354659191083
ABBV_US_EQ,0.002659521016738758
EXPD_US_EQ,0.0025393042422146446
BA_US_EQ,0.0024500054268433696
CMCSA_US_EQ,0.002442951166514533
WFC_US_EQ,0.002424360545219589
MRVL_US_EQ,0.0023269097645330994
XOM_US_EQ,0.002281464138724528
TJX_US_EQ,0.0022759885986032217
LPLA_US_EQ,0.002213759273037077
EFX_US_EQ,0.0022020975105056253
AMD_US_EQ,0.002171794670975651
NKE_US_EQ,0.0021613479323225934
ICE_US_EQ,0.002142437402470327
PDD_US_EQ,0.002138974552468729
LNG_US_EQ,0.0020613646916030457
LLYVK_US_EQ,0.002030555123461221
HD_US_EQ,0.0020267210259615823
VRT_US_EQ,0.001989586661690475
SBUX_US_EQ,0.001988457179677537
CRWD_US_EQ,0.001950695442282174
CNI_US_EQ,0.0019192541776714698
UNP_US_EQ,0.0018935869635665794
CDNS_US_EQ,0.0018861741755526488
NVR_US_EQ,0.0018292081119863424
TMUS_US_EQ,0.001800167181840458
CSGP_US_EQ,0.001726196358377564
CART_US_EQ,0.0017011880560383861
LIN_US_EQ,0.0016718640753308072
FAST_US_EQ,0.001660993345398052
MNDY_US_EQ,0.0016541757617102024
VEEV_US_EQ,0.0016022860451498143
SMTC_US_EQ,0.0015912101955076075
STRA_US_EQ,0.0015104207877443471
ASND_US_EQ,0.0015023086049389804
ADBE_US_EQ,0.0014994647869932146
EXPE_US_EQ,0.0014888317567184253
ABT_US_EQ,0.0014818277057996026
KVYO_US_EQ,0.0014756176251898856
BABA_US_EQ,0.0014544260521432745
AIG_US_EQ,0.0014371852193364087
SNPS_US_EQ,0.0014056808806183387
TEAM_US_EQ,0.001400010200845955
FWONK_US_EQ,0.0013887059127280852
DAL_US_EQ,0.0013707560039368076
WMT_US_EQ,0.001353409995063767
WDAY_US_EQ,0.0013517704653380107
HUBS_US_EQ,0.0013471137962526951
NET_US_EQ,0.0012960686412233973
C_US_EQ,0.001292215556931409
MSCI_US_EQ,0.0012854645019255361
CEG_US_EQ,0.001278397004869815
CPNG_US_EQ,0.0012766073206856511
CSCO_US_EQ,0.0012664894806607562
GEHC_US_EQ,0.0012496938545293968
KO_US_EQ,0.0012494940136093828
TL0d_EQ,0.0012473989843225675
DDOG_US_EQ,0.0012380936671139424
IBM_US_EQ,0.001238052460640231
HON_US_EQ,0.001232318408813638
PI_US_EQ,0.0012236423816944526
TOST_US_EQ,0.0012100580018463989
BSX_US_EQ,0.001198895402099671
ATMU_US_EQ,0.0011775701610213535
DT_US_EQ,0.0011725563724037868
TDG_US_EQ,0.0011554483202068308
TXN_US_EQ,0.0011369630836011448
RACE_US_EQ,0.0011318811669131883
VST_US_EQ,0.0011259580516928178
PINS_US_EQ,0.0011044783101701648
SIG_US_EQ,0.0010913612630176863
TMO_US_EQ,0.001089447396411977
NVO_US_EQ,0.0010817533144156222
LEN_US_EQ,0.0010737512404070356
KKR_US_EQ,0.0010636029575580071
ARM_US_EQ,0.0010555243546636122
LULU_US_EQ,0.0010547732180235124
QCOM_US_EQ,0.0010342244396134618
MDB_US_EQ,0.001032011370643472
CF_US_EQ,0.0010274773413251935
TTD_US_EQ,0.001027033237587376
CB_US_EQ,0.0009897097903504163
LYV_US_EQ,0.0009837375226358321
PFGC_US_EQ,0.0009751354151311603
ADSK_US_EQ,0.000956746310358277
SYK_US_EQ,0.0009493094482344504
EVR_US_EQ,0.0009448496511902594
TKO_CA_EQ,0.0009346164366634619
ABG_US_EQ,0.0009159496349227269
ZM_US_EQ,0.000909564158527795
MNST_US_EQ,0.0009092510195249138
REGN_US_EQ,0.0009080092838316905
JAMF_US_EQ,0.0008972690801086383
INTU_US_EQ,0.0008780508963116604
ULTA_US_EQ,0.0008750784133492935
LPX_US_EQ,0.0008724206212533443
SHW_US_EQ,0.0008640288759819473
ALNY_US_EQ,0.0008536007349738413
BE_US_EQ,0.0008529325738748882
CTAS_US_EQ,0.0008515348178677379
COF_US_EQ,0.0008485446590832856
MCK_US_EQ,0.000848325706971696
AMGN_US_EQ,0.0008457581928966723
ECL_US_EQ,0.0008414717009331136
JNJ_US_EQ,0.0008413584014426734
COP_US_EQ,0.0008245925107232836
AJG_US_EQ,0.0008192945893464182
KMI_US_EQ,0.0007975517628593584
PEP_US_EQ,0.0007866976938716624
IOT_US_EQ,0.000783342501869316
WMB_US_EQ,0.0007824325868999511
PG_US_EQ,0.0007779102751845195
ASML_US_EQ,0.0007712555020089512
CVX_US_EQ,0.0007645266277057968
GILD_US_EQ,0.0007569553189746819
AN_US_EQ,0.0007478380124019229
NATL_US_EQ,0.0007363243238324413
DHR_US_EQ,0.0007165770326249919
FISV_US_EQ,0.000715654415698538
PYPL_US_EQ,0.0007149309724503338
LBTYA_US_EQ,0.0007136002347666683
LHX_US_EQ,0.0007084439513012301
RRR_US_EQ,0.000704371946775475
ANET_US_EQ,0.000704312254583264
TW_US_EQ,0.0006947618740134168
SCHW_US_EQ,0.0006856809111932594
GTLB_US_EQ,0.0006824763178973502
AMAT_US_EQ,0.0006755074373000418
BRBR_US_EQ,0.0006722334652216311
KLAC_US_EQ,0.0006710728314990674
S_US_EQ,0.0006696541588615252
WELL_CA_EQ,0.0006669606372307406
TXRH_US_EQ,0.0006650680065059854
DXCM_US_EQ,0.0006646712889824121
CL_US_EQ,0.0006552492118610592
URI_US_EQ,0.0006456052247499948
HDB_US_EQ,0.0006449143954211999
HLT_US_EQ,0.0006277109652635641
ABNB_US_EQ,0.0006249941493716397
IBP_US_EQ,0.0006196142633594761
RKT_US_EQ,0.0006182856317595821
FER_US_EQ,0.0006163280049328349
ILMN_US_EQ,0.0006147040001111708
FIX_US_EQ,0.0006064301536282588
BMY_US_EQ,0.0005924405191164137
MRK_US_EQ,0.0005802968839230194
NEE_US_EQ,0.0005782555118229135
ALL_US_EQ,0.000575072496608638
